,system:index,date,district,lc_mode,.geo,lc_var
0,2015_01_01,2015-01-01-12-00,Sunsari,12.000000000000005,"{""type"":""MultiPoint"",""coordinates"":[]}",8.433421764557728
1,2016_01_01,2016-01-01-12-00,Sunsari,12.000000000000005,"{""type"":""MultiPoint"",""coordinates"":[]}",8.58703285889608
2,2017_01_01,2017-01-01-12-00,Sunsari,12.000000000000002,"{""type"":""MultiPoint"",""coordinates"":[]}",8.540636560311789
3,2018_01_01,2018-01-01-12-00,Sunsari,12.000000000000005,"{""type"":""MultiPoint"",""coordinates"":[]}",8.400974027230719
4,2019_01_01,2019-01-01-12-00,Sunsari,12.000000000000005,"{""type"":""MultiPoint"",""coordinates"":[]}",8.343995366327697
5,2020_01_01,2020-01-01-12-00,Sunsari,12.000000000000005,"{""type"":""MultiPoint"",""coordinates"":[]}",8.783473295679743
6,2021_01_01,2021-01-01-12-00,Sunsari,12.000000000000005,"{""type"":""MultiPoint"",""coordinates"":[]}",8.440441654229017
