,system:index,date,district,lc_mode,.geo,lc_var
0,2015_01_01,2015-01-01-12-00,Rautahat,11.999999999999995,"{""type"":""MultiPoint"",""coordinates"":[]}",7.572839154001497
1,2016_01_01,2016-01-01-12-00,Rautahat,11.999999999999995,"{""type"":""MultiPoint"",""coordinates"":[]}",7.702019088107122
2,2017_01_01,2017-01-01-12-00,Rautahat,11.999999999999995,"{""type"":""MultiPoint"",""coordinates"":[]}",7.605560633436077
3,2018_01_01,2018-01-01-12-00,Rautahat,11.999999999999993,"{""type"":""MultiPoint"",""coordinates"":[]}",7.326446126049538
4,2019_01_01,2019-01-01-12-00,Rautahat,11.999999999999995,"{""type"":""MultiPoint"",""coordinates"":[]}",7.026265277925389
5,2020_01_01,2020-01-01-12-00,Rautahat,11.999999999999995,"{""type"":""MultiPoint"",""coordinates"":[]}",6.631565692422157
6,2021_01_01,2021-01-01-12-00,Rautahat,11.999999999999995,"{""type"":""MultiPoint"",""coordinates"":[]}",7.309991752577312
