,system:index,date,district,lc_mode,.geo,lc_var
0,2015_01_01,2015-01-01-12-00,Baglung,5.000000000000004,"{""type"":""MultiPoint"",""coordinates"":[]}",7.347767916171418
1,2016_01_01,2016-01-01-12-00,Baglung,5.000000000000003,"{""type"":""MultiPoint"",""coordinates"":[]}",7.419249257817148
2,2017_01_01,2017-01-01-12-00,Baglung,5.000000000000003,"{""type"":""MultiPoint"",""coordinates"":[]}",7.313640626371358
3,2018_01_01,2018-01-01-12-00,Baglung,5.000000000000002,"{""type"":""MultiPoint"",""coordinates"":[]}",7.416021471732062
4,2019_01_01,2019-01-01-12-00,Baglung,5.000000000000004,"{""type"":""MultiPoint"",""coordinates"":[]}",7.347665348377412
5,2020_01_01,2020-01-01-12-00,Baglung,5.000000000000003,"{""type"":""MultiPoint"",""coordinates"":[]}",7.69541533703105
6,2021_01_01,2021-01-01-12-00,Baglung,5.000000000000003,"{""type"":""MultiPoint"",""coordinates"":[]}",7.703390556477253
