,system:index,date,district,lc_mode,.geo,lc_var
0,2015_01_01,2015-01-01-12-00,Saptari,12.000000000000007,"{""type"":""MultiPoint"",""coordinates"":[]}",6.076458198660811
1,2016_01_01,2016-01-01-12-00,Saptari,12.000000000000007,"{""type"":""MultiPoint"",""coordinates"":[]}",6.186521292931469
2,2017_01_01,2017-01-01-12-00,Saptari,12.000000000000005,"{""type"":""MultiPoint"",""coordinates"":[]}",5.99885563116835
3,2018_01_01,2018-01-01-12-00,Saptari,12.000000000000005,"{""type"":""MultiPoint"",""coordinates"":[]}",5.740519135627933
4,2019_01_01,2019-01-01-12-00,Saptari,12.000000000000005,"{""type"":""MultiPoint"",""coordinates"":[]}",5.782387047360403
5,2020_01_01,2020-01-01-12-00,Saptari,12.000000000000007,"{""type"":""MultiPoint"",""coordinates"":[]}",5.960601568890397
6,2021_01_01,2021-01-01-12-00,Saptari,12.000000000000007,"{""type"":""MultiPoint"",""coordinates"":[]}",6.089571206962162
